REGIONID,forecast_error_mw
NSW1,8013.84
NSW1,8000.57
NSW1,7962.7
NSW1,7925.99
NSW1,7862.65
NSW1,7819.7
NSW1,7788.23
NSW1,7795.79
NSW1,7697.79
NSW1,7633.3
NSW1,7605.92
NSW1,7567.91
NSW1,7574.48
NSW1,7583.31
NSW1,7550.37
NSW1,7483.4
NSW1,7411.11
NSW1,7361.44
NSW1,7356.4
NSW1,7396.51
NSW1,7343.57
NSW1,7317.34
NSW1,7385.12
NSW1,7346.52
NSW1,7298.73
NSW1,7303.45
NSW1,7286.71
NSW1,7255.41
NSW1,7159.39
NSW1,7233.18
NSW1,7192.61
NSW1,7187.38
NSW1,7116.9
NSW1,7184.05
NSW1,7086.51
NSW1,7166.39
NSW1,7169.24
NSW1,7087.39
NSW1,7117.9
NSW1,7103.0
NSW1,7032.73
NSW1,7120.02
NSW1,7111.23
NSW1,7100.86
NSW1,7123.49
NSW1,7125.02
NSW1,7071.01
NSW1,7009.14
NSW1,7007.21
NSW1,7114.77
NSW1,7111.1
NSW1,7041.15
NSW1,7074.75
NSW1,7160.39
NSW1,7170.56
NSW1,7115.8
NSW1,7127.56
NSW1,7063.4
NSW1,7147.38
NSW1,7122.51
NSW1,7179.73
NSW1,7129.0
NSW1,7279.98
NSW1,7286.09
NSW1,7263.18
NSW1,7279.88
NSW1,7275.9
NSW1,7277.76
NSW1,7357.87
NSW1,7359.86
NSW1,7357.74
NSW1,7323.87
NSW1,7443.57
NSW1,7476.61
NSW1,7485.1
NSW1,7501.71
NSW1,7531.36
NSW1,7498.72
NSW1,7555.07
NSW1,7528.08
NSW1,7540.56
NSW1,7486.68
NSW1,7491.13
NSW1,7507.65
NSW1,7593.36
NSW1,7554.06
NSW1,7633.13
NSW1,7642.9
NSW1,7660.06
NSW1,7657.17
NSW1,7565.73
NSW1,7566.3
NSW1,7567.1
NSW1,7599.5
NSW1,7558.35
NSW1,7511.9
NSW1,7529.77
NSW1,7568.17
NSW1,7623.53
NSW1,7562.51
NSW1,7511.56
NSW1,7487.57
NSW1,7534.18
NSW1,7565.33
NSW1,7600.9
NSW1,7518.34
NSW1,7518.54
NSW1,7568.62
NSW1,7565.47
NSW1,7631.55
NSW1,7630.03
NSW1,7632.34
NSW1,7597.75
NSW1,7507.29
NSW1,7538.02
NSW1,7770.41
NSW1,7794.29
NSW1,7871.28
NSW1,7832.4
NSW1,7805.45
NSW1,7835.13
NSW1,7803.67
NSW1,7765.89
NSW1,7881.26
NSW1,7928.11
NSW1,7837.87
NSW1,7798.89
NSW1,8009.19
NSW1,7962.33
NSW1,7896.76
NSW1,7845.62
NSW1,7759.87
NSW1,7607.77
NSW1,7724.3
NSW1,7671.03
NSW1,7746.0
NSW1,7781.17
NSW1,7767.41
NSW1,7605.27
NSW1,7678.22
NSW1,7601.75
NSW1,7604.19
NSW1,7471.09
NSW1,7460.68
NSW1,7361.36
NSW1,7458.99
NSW1,7442.39
NSW1,7484.03
NSW1,7536.75
NSW1,7452.27
NSW1,7612.14
NSW1,7795.7
NSW1,7907.67
NSW1,7988.84
NSW1,8145.77
NSW1,8139.15
NSW1,8235.6
NSW1,8335.35
NSW1,8544.64
NSW1,8709.97
NSW1,8709.27
NSW1,8830.43
NSW1,8969.98
NSW1,9182.43
NSW1,9105.8
NSW1,9162.64
NSW1,9279.1
NSW1,9378.71
NSW1,9344.64
NSW1,9359.51
NSW1,9210.74
NSW1,9262.64
NSW1,9230.99
NSW1,9244.96
NSW1,9152.37
NSW1,9204.97
NSW1,9091.87
NSW1,8997.11
NSW1,9046.89
NSW1,9129.47
NSW1,9117.42
NSW1,9063.8
NSW1,9006.75
NSW1,9157.43
NSW1,9164.03
NSW1,9214.04
NSW1,9281.42
NSW1,9275.64
NSW1,9343.62
NSW1,9466.71
NSW1,9504.32
NSW1,9459.57
NSW1,9473.68
NSW1,9568.41
NSW1,9572.29
NSW1,9466.83
NSW1,9548.63
NSW1,9535.12
NSW1,9466.14
NSW1,9688.63
NSW1,9697.68
NSW1,9686.1
NSW1,9713.47
NSW1,9706.88
NSW1,9616.72
NSW1,9541.13
NSW1,9638.15
NSW1,9597.35
NSW1,9525.69
NSW1,9552.12
NSW1,9559.11
NSW1,9533.63
NSW1,9443.77
NSW1,9389.52
NSW1,9451.75
NSW1,9440.33
NSW1,9458.79
NSW1,9436.63
NSW1,9303.28
NSW1,9281.59
NSW1,9273.08
NSW1,9296.29
NSW1,9319.08
NSW1,9263.34
NSW1,9332.32
NSW1,9338.81
NSW1,9369.28
NSW1,9230.41
NSW1,9315.69
NSW1,9212.52
NSW1,9179.96
NSW1,9210.6
NSW1,9161.07
NSW1,9113.0
NSW1,9149.18
NSW1,9145.11
NSW1,9079.6
NSW1,9128.18
NSW1,9095.68
NSW1,9036.4
NSW1,8959.46
NSW1,8927.74
NSW1,8863.21
NSW1,8865.12
NSW1,8836.95
NSW1,8736.62
NSW1,8788.98
NSW1,8667.5
NSW1,8551.16
NSW1,8530.44
NSW1,8584.81
NSW1,8540.56
NSW1,8473.03
NSW1,8467.61
NSW1,8347.34
NSW1,8402.47
NSW1,8424.07
NSW1,8420.6
NSW1,8396.97
NSW1,8294.35
NSW1,8332.56
NSW1,8241.25
NSW1,8162.31
NSW1,8083.45
NSW1,8178.22
NSW1,8154.42
NSW1,8065.46
NSW1,8034.63
NSW1,8011.24
NSW1,8000.61
NSW1,7900.57
NSW1,7901.25
NSW1,7870.18
NSW1,7778.52
NSW1,7808.47
NSW1,7761.47
NSW1,7672.17
NSW1,7610.67
NSW1,7580.05
NSW1,7600.21
NSW1,7555.33
NSW1,7432.5
NSW1,7513.48
NSW1,7492.0
NSW1,7496.57
NSW1,7517.86
NSW1,7385.34
NSW1,7413.86
NSW1,7390.7
NSW1,7403.17
NSW1,7393.02
NSW1,7309.99
NSW1,7272.53
NSW1,7244.79
NSW1,7149.09
NSW1,7079.19
NSW1,7035.23
NSW1,7099.96
NSW1,7036.5
NSW1,6955.07
NSW1,7004.71
NSW1,6952.38
NSW1,6946.63
NSW1,6911.91
NSW1,6766.43
NSW1,6781.55
NSW1,6836.09
NSW1,6765.06
NSW1,6782.93
NSW1,6709.0
NSW1,6763.21
NSW1,6733.25
NSW1,6702.56
NSW1,6654.78
NSW1,6619.87
NSW1,6706.06
NSW1,6653.56
NSW1,6675.5
NSW1,6586.33
NSW1,6566.05
NSW1,6558.76
NSW1,6552.9
NSW1,6516.91
NSW1,6556.54
NSW1,6592.58
NSW1,6588.71
NSW1,6462.73
NSW1,6446.93
NSW1,6544.43
NSW1,6554.55
NSW1,6547.77
NSW1,6492.47
NSW1,6443.88
NSW1,6498.04
NSW1,6498.43
NSW1,6553.7
NSW1,6427.97
NSW1,6433.15
NSW1,6531.4
NSW1,6490.51
NSW1,6528.41
NSW1,6493.3
NSW1,6482.48
NSW1,6435.95
NSW1,6504.92
NSW1,6567.71
NSW1,6514.15
NSW1,6522.92
NSW1,6578.3
NSW1,6644.98
NSW1,6647.33
NSW1,6641.98
NSW1,6630.98
NSW1,6623.26
NSW1,6683.05
NSW1,6640.17
NSW1,6680.44
NSW1,6766.61
NSW1,6723.85
NSW1,6806.07
NSW1,6774.27
NSW1,6917.16
NSW1,6895.4
NSW1,6848.15
NSW1,6906.69
NSW1,6895.63
NSW1,6893.03
NSW1,6897.88
NSW1,6817.3
NSW1,6838.35
NSW1,6810.03
NSW1,6841.53
NSW1,6819.86
NSW1,6935.09
NSW1,6811.83
NSW1,6915.37
NSW1,6865.49
NSW1,6886.83
NSW1,6895.74
NSW1,6804.22
NSW1,6786.91
NSW1,6848.67
NSW1,6833.02
NSW1,6755.3
NSW1,6792.0
NSW1,6805.45
NSW1,6861.39
NSW1,6867.07
NSW1,6866.6
NSW1,6835.85
NSW1,6735.95
NSW1,6673.11
NSW1,6661.26
NSW1,6675.8
NSW1,6694.63
NSW1,6632.3
NSW1,6663.65
NSW1,6733.11
NSW1,6717.85
NSW1,6594.56
NSW1,6628.26
NSW1,6595.58
NSW1,6327.34
NSW1,6575.61
NSW1,6532.75
NSW1,6532.37
NSW1,6577.75
NSW1,6545.27
NSW1,6594.48
NSW1,6566.15
NSW1,6374.82
NSW1,6430.48
NSW1,6362.76
NSW1,6446.99
NSW1,6507.29
NSW1,6555.26
NSW1,6641.56
NSW1,6698.59
NSW1,6676.46
NSW1,6686.99
NSW1,6665.86
NSW1,6787.23
NSW1,6774.6
NSW1,6745.93
NSW1,6797.17
NSW1,6775.63
NSW1,6780.93
NSW1,6700.55
NSW1,6657.74
NSW1,6608.74
NSW1,6695.8
NSW1,6791.54
NSW1,6687.25
NSW1,6808.57
NSW1,6659.84
NSW1,6589.08
NSW1,6593.23
NSW1,6664.1
NSW1,6617.71
NSW1,6632.33
NSW1,6474.77
NSW1,6544.53
NSW1,6612.84
NSW1,6564.15
NSW1,6560.03
NSW1,6669.81
NSW1,6595.45
NSW1,6636.34
NSW1,6571.88
NSW1,6632.43
NSW1,6665.93
NSW1,6717.46
NSW1,6774.05
NSW1,6800.12
NSW1,6951.13
NSW1,6966.17
NSW1,6980.75
NSW1,6935.83
NSW1,6954.99
NSW1,7027.95
NSW1,7088.53
NSW1,7155.82
NSW1,7165.15
NSW1,7175.71
NSW1,7254.49
NSW1,7324.9
NSW1,7321.24
NSW1,7393.47
NSW1,7229.2
NSW1,7394.77
NSW1,7496.45
NSW1,7508.4
NSW1,7448.02
NSW1,7558.21
NSW1,7492.15
NSW1,7614.1
NSW1,7689.62
NSW1,7570.7
NSW1,7665.94
NSW1,7717.82
NSW1,7703.26
NSW1,7821.34
NSW1,7870.54
NSW1,7870.79
NSW1,7899.97
NSW1,7988.57
NSW1,8074.99
NSW1,8057.89
NSW1,8098.39
NSW1,8179.6
NSW1,8271.02
NSW1,8264.59
NSW1,8184.51
NSW1,8372.54
NSW1,8251.74
NSW1,8304.35
NSW1,8326.71
NSW1,8510.77
NSW1,8560.6
NSW1,8527.9
NSW1,8397.93
NSW1,8465.59
NSW1,8473.3
NSW1,8437.27
NSW1,8435.63
NSW1,8430.15
NSW1,8497.17
NSW1,8467.48
NSW1,8322.71
NSW1,8490.27
NSW1,8350.88
NSW1,8401.93
NSW1,8448.35
NSW1,8381.05
NSW1,8446.29
NSW1,8505.49
NSW1,8472.55
NSW1,8482.42
NSW1,8343.76
NSW1,8349.04
NSW1,8278.96
NSW1,8275.72
NSW1,8211.0
NSW1,8209.26
NSW1,8261.78
NSW1,8167.1
NSW1,8205.48
NSW1,8195.46
NSW1,8109.84
NSW1,8036.88
NSW1,8100.88
NSW1,8062.44
NSW1,8042.79
NSW1,7955.67
NSW1,8052.46
NSW1,7903.85
NSW1,7786.49
NSW1,7760.46
NSW1,7806.86
NSW1,7758.59
NSW1,7745.71
NSW1,7737.94
NSW1,7674.85
NSW1,7636.58
NSW1,7733.6
NSW1,7686.43
NSW1,7581.77
NSW1,7649.91
NSW1,7629.91
NSW1,7599.0
NSW1,7467.69
NSW1,7485.94
NSW1,7393.76
NSW1,7400.99
NSW1,7456.88
NSW1,7360.65
NSW1,7376.1
NSW1,7279.78
NSW1,7302.02
NSW1,7329.89
NSW1,7290.18
NSW1,7266.49
NSW1,7164.74
NSW1,7130.35
NSW1,7166.72
NSW1,7214.35
NSW1,7168.19
NSW1,7100.13
NSW1,7092.75
NSW1,7082.73
NSW1,7050.99
NSW1,6957.54
NSW1,6966.47
NSW1,6999.38
NSW1,6982.74
NSW1,6960.95
NSW1,6945.77
NSW1,6977.73
NSW1,6930.14
NSW1,6864.88
NSW1,6770.79
NSW1,6799.6
NSW1,6751.21
NSW1,6749.81
NSW1,6703.65
NSW1,6685.43
NSW1,6658.97
NSW1,6638.25
NSW1,6564.62
NSW1,6600.25
NSW1,6531.22
NSW1,6520.57
NSW1,6422.48
NSW1,6458.21
NSW1,6410.81
NSW1,6457.14
NSW1,6453.41
NSW1,6481.48
NSW1,6413.43
NSW1,6357.64
NSW1,6414.86
NSW1,6411.78
NSW1,6405.99
NSW1,6409.71
NSW1,6375.64
NSW1,6343.2
NSW1,6379.07
NSW1,6400.96
NSW1,6341.64
NSW1,6390.08
NSW1,6312.37
NSW1,6337.26
NSW1,6414.62
NSW1,6392.64
NSW1,6428.72
NSW1,6329.67
NSW1,6394.88
NSW1,6368.47
NSW1,6324.26
NSW1,6383.38
NSW1,6333.59
NSW1,6445.73
NSW1,6472.47
NSW1,6454.3
NSW1,6444.22
NSW1,6498.54
NSW1,6588.81
NSW1,6616.8
NSW1,6520.11
NSW1,6660.95
NSW1,6704.28
NSW1,6748.18
NSW1,6800.48
NSW1,6690.01
NSW1,6847.05
NSW1,6918.67
NSW1,6975.21
NSW1,7061.8
NSW1,7135.52
NSW1,7184.23
NSW1,7195.94
NSW1,7265.12
NSW1,7308.44
NSW1,7522.62
NSW1,7465.92
NSW1,7633.87
NSW1,7618.35
NSW1,7748.76
NSW1,7805.63
NSW1,7887.4
NSW1,7905.85
NSW1,7822.75
NSW1,7843.31
NSW1,7905.65
NSW1,7934.49
NSW1,8042.23
NSW1,8087.86
NSW1,8107.17
NSW1,8119.35
NSW1,8143.01
NSW1,8247.83
NSW1,8124.29
NSW1,8207.01
NSW1,8201.74
NSW1,8114.62
NSW1,8098.45
NSW1,8115.33
NSW1,8088.19
NSW1,8113.37
NSW1,8012.75
NSW1,8000.54
NSW1,7944.78
NSW1,7930.22
NSW1,7883.26
NSW1,7877.95
NSW1,7838.78
NSW1,7789.98
NSW1,7745.15
NSW1,7742.7
NSW1,7820.21
NSW1,7876.59
NSW1,7958.68
NSW1,7873.56
NSW1,7843.45
NSW1,7892.4
NSW1,7965.52
NSW1,8005.67
NSW1,8008.64
NSW1,8002.36
NSW1,7862.54
NSW1,7934.22
NSW1,7978.12
NSW1,8047.13
NSW1,7997.88
NSW1,8028.94
NSW1,7965.34
NSW1,7963.54
NSW1,7952.45
NSW1,7828.0
NSW1,7779.19
NSW1,7871.17
NSW1,7788.72
NSW1,7769.49
NSW1,7652.0
NSW1,7617.85
NSW1,7555.68
NSW1,7658.55
NSW1,7569.34
NSW1,7516.74
NSW1,7517.25
NSW1,7575.18
NSW1,7509.9
NSW1,7383.1
NSW1,7426.29
NSW1,7399.47
NSW1,7402.52
NSW1,7392.69
NSW1,7318.16
NSW1,7303.47
NSW1,7324.03
NSW1,7368.73
NSW1,7323.83
NSW1,7367.78
NSW1,7369.33
NSW1,7326.06
NSW1,7216.17
NSW1,7209.75
NSW1,7270.74
NSW1,7279.61
NSW1,7139.38
NSW1,7122.02
NSW1,7096.64
NSW1,7033.59
NSW1,7088.34
NSW1,7130.77
NSW1,7151.5
NSW1,7235.76
NSW1,7225.83
NSW1,7149.73
NSW1,7301.36
NSW1,7205.65
NSW1,7237.58
NSW1,7188.15
NSW1,7198.07
NSW1,7137.01
NSW1,7153.79
NSW1,7098.29
NSW1,7077.04
NSW1,6990.37
NSW1,7092.15
NSW1,7114.82
NSW1,7022.67
NSW1,7130.5
NSW1,7134.83
NSW1,7278.36
NSW1,7285.43
NSW1,7400.45
NSW1,7355.5
NSW1,7496.85
NSW1,7520.17
NSW1,7611.08
NSW1,7618.61
NSW1,7746.79
NSW1,7736.99
NSW1,7755.87
NSW1,7770.76
NSW1,7879.94
NSW1,8022.29
NSW1,8070.61
NSW1,7975.51
NSW1,8063.06
NSW1,8219.22
NSW1,8259.5
NSW1,8429.72
NSW1,8312.63
NSW1,8408.44
NSW1,8529.81
NSW1,8637.92
NSW1,8624.85
NSW1,8704.46
NSW1,8782.21
NSW1,8777.52
NSW1,8841.74
NSW1,8795.48
NSW1,8850.39
NSW1,8934.81
NSW1,8993.01
NSW1,9009.99
NSW1,8964.19
NSW1,9002.06
NSW1,9112.38
NSW1,9041.25
NSW1,9150.03
NSW1,9055.05
NSW1,9051.78
NSW1,9148.46
NSW1,9048.85
NSW1,9112.51
NSW1,9110.58
NSW1,9068.65
NSW1,8914.44
NSW1,8933.92
NSW1,8878.38
NSW1,8807.81
NSW1,8778.71
NSW1,8795.75
NSW1,8783.24
NSW1,8763.09
NSW1,8709.28
NSW1,8737.47
NSW1,8698.63
NSW1,8643.14
NSW1,8644.24
NSW1,8560.29
NSW1,8541.31
NSW1,8512.37
NSW1,8474.65
NSW1,8476.44
NSW1,8405.55
NSW1,8389.37
NSW1,8469.77
NSW1,8384.8
NSW1,8267.21
NSW1,8277.64
NSW1,8218.2
NSW1,8222.43
NSW1,8187.44
NSW1,8117.37
NSW1,8093.82
NSW1,8150.61
NSW1,8147.65
NSW1,8158.08
NSW1,8115.77
NSW1,8022.88
NSW1,8017.19
NSW1,8029.52
NSW1,7949.94
NSW1,7926.05
NSW1,7853.76
NSW1,7843.59
NSW1,7796.84
NSW1,7852.8
NSW1,7869.5
NSW1,7809.97
NSW1,7765.58
NSW1,7669.32
NSW1,7621.8
NSW1,7607.87
NSW1,7595.99
NSW1,7558.6
NSW1,7513.91
NSW1,7529.0
NSW1,7500.19
NSW1,7550.42
NSW1,7507.15
NSW1,7392.15
NSW1,7388.08
NSW1,7411.01
NSW1,7304.59
NSW1,7354.28
NSW1,7324.81
NSW1,7257.51
NSW1,7300.4
NSW1,7331.32
NSW1,7262.14
NSW1,7271.95
NSW1,7123.81
NSW1,7072.95
NSW1,7100.94
NSW1,7109.78
NSW1,7035.85
NSW1,6982.82
NSW1,7017.86
NSW1,7002.75
NSW1,6956.65
NSW1,6910.81
NSW1,6769.43
NSW1,6767.84
NSW1,6795.79
NSW1,6778.57
NSW1,6730.66
NSW1,6590.47
NSW1,6596.8
NSW1,6679.44
NSW1,6671.02
NSW1,6663.72
NSW1,6587.39
NSW1,6557.44
NSW1,6616.77
NSW1,6607.58
NSW1,6510.18
NSW1,6579.03
NSW1,6563.63
NSW1,6477.29
NSW1,6570.91
NSW1,6473.8
NSW1,6542.56
NSW1,6450.83
NSW1,6503.1
NSW1,6508.97
NSW1,6522.83
NSW1,6509.82
NSW1,6508.85
NSW1,6462.24
NSW1,6469.25
NSW1,6482.29
NSW1,6556.2
NSW1,6549.91
NSW1,6473.79
NSW1,6472.96
NSW1,6512.45
NSW1,6598.26
NSW1,6650.05
NSW1,6717.63
NSW1,6717.09
NSW1,6762.13
NSW1,6817.66
NSW1,6788.8
NSW1,6742.74
NSW1,6808.19
NSW1,6875.57
NSW1,6897.12
NSW1,7018.74
NSW1,7015.86
NSW1,6998.85
NSW1,7222.21
NSW1,7257.52
NSW1,7431.59
NSW1,7460.23
NSW1,7460.81
NSW1,7487.35
NSW1,7640.28
NSW1,7736.92
NSW1,7833.9
NSW1,7818.77
NSW1,7904.23
NSW1,7995.67
NSW1,8123.38
NSW1,8082.43
NSW1,8182.04
NSW1,8270.85
NSW1,8307.44
NSW1,8250.84
NSW1,8355.56
NSW1,8321.99
NSW1,8295.73
NSW1,8298.21
NSW1,8195.6
NSW1,8202.06
NSW1,8180.0
NSW1,8140.94
NSW1,8123.61
NSW1,8113.65
NSW1,8097.83
NSW1,8024.58
NSW1,7899.38
NSW1,7807.88
NSW1,7819.32
NSW1,7655.67
NSW1,7744.87
NSW1,7614.1
NSW1,7592.7
NSW1,7679.37
NSW1,7529.4
NSW1,7573.58
NSW1,7473.26
NSW1,7419.71
NSW1,7205.92
NSW1,7140.45
NSW1,7170.66
NSW1,7127.09
NSW1,7037.4
NSW1,6985.54
NSW1,7003.24
NSW1,6921.46
NSW1,7014.13
NSW1,6893.89
NSW1,6876.51
NSW1,6882.21
NSW1,7047.64
NSW1,6969.4
NSW1,7115.41
NSW1,7012.29
NSW1,7090.76
NSW1,7086.58
NSW1,7195.35
NSW1,7027.97
NSW1,6976.34
NSW1,6943.63
NSW1,6923.82
NSW1,6958.63
NSW1,6974.25
NSW1,6885.79
NSW1,6916.06
NSW1,6945.47
NSW1,6795.92
NSW1,6867.77
NSW1,6847.36
NSW1,6832.4
NSW1,6786.75
NSW1,6765.0
NSW1,6765.59
NSW1,6711.21
NSW1,6886.32
NSW1,6882.71
NSW1,6876.68
NSW1,6985.68
NSW1,6963.53
NSW1,6949.05
NSW1,7009.96
NSW1,6904.86
NSW1,6860.51
NSW1,7038.34
NSW1,6933.95
NSW1,6991.17
NSW1,6998.2
NSW1,7013.36
NSW1,6948.78
NSW1,7046.74
NSW1,6974.62
NSW1,7018.21
NSW1,7012.07
NSW1,6939.09
NSW1,7107.87
NSW1,7084.01
NSW1,7057.87
NSW1,6921.57
NSW1,7006.23
NSW1,6961.42
NSW1,7017.99
NSW1,6999.27
NSW1,7051.04
NSW1,6875.32
NSW1,6907.06
NSW1,6964.08
NSW1,6967.96
NSW1,6973.51
NSW1,7016.2
NSW1,6950.2
NSW1,7022.06
NSW1,6955.25
NSW1,6974.35
NSW1,7054.4
NSW1,7173.88
NSW1,7272.84
NSW1,7442.23
NSW1,7519.04
NSW1,7525.5
NSW1,7619.57
NSW1,7765.35
NSW1,7779.04
NSW1,7693.59
NSW1,7882.86
NSW1,7952.41
NSW1,8085.28
NSW1,8159.24
NSW1,8237.38
NSW1,8334.45
NSW1,8402.33
NSW1,8450.58
NSW1,8592.03
NSW1,8653.34
NSW1,8679.9
NSW1,8731.75
NSW1,8919.37
NSW1,9032.57
NSW1,9064.69
NSW1,9167.64
NSW1,9223.17
NSW1,9203.79
NSW1,9302.12
NSW1,9358.75
NSW1,9355.69
NSW1,9531.67
NSW1,9507.92
NSW1,9475.81
NSW1,9564.1
NSW1,9661.95
NSW1,9676.96
NSW1,9606.17
NSW1,9650.65
NSW1,9534.98
NSW1,9515.45
NSW1,9458.73
NSW1,9576.42
NSW1,9548.6
NSW1,9458.93
NSW1,9482.81
NSW1,9439.39
NSW1,9527.78
NSW1,9471.52
NSW1,9503.64
NSW1,9473.9
NSW1,9388.53
NSW1,9429.43
NSW1,9408.58
NSW1,9378.53
NSW1,9294.87
NSW1,9279.92
NSW1,9226.03
NSW1,9159.09
NSW1,9083.42
NSW1,9025.24
NSW1,9068.8
NSW1,8982.35
NSW1,8932.83
NSW1,8833.29
NSW1,8839.9
NSW1,8667.63
NSW1,8598.19
NSW1,8710.66
NSW1,8694.88
NSW1,8555.19
NSW1,8465.58
NSW1,8424.83
NSW1,8396.32
NSW1,8355.1
NSW1,8329.27
NSW1,8282.16
NSW1,8314.73
NSW1,8298.08
NSW1,8260.2
NSW1,8168.97
NSW1,8205.07
NSW1,8052.51
NSW1,8065.99
NSW1,8072.35
NSW1,8016.97
NSW1,7978.77
NSW1,7996.82
NSW1,7912.2
NSW1,7932.13
NSW1,7853.91
NSW1,7811.5
NSW1,7694.57
NSW1,7670.54
NSW1,7696.79
NSW1,7664.75
NSW1,7486.65
NSW1,7539.07
NSW1,7511.11
NSW1,7511.46
NSW1,7504.59
NSW1,7484.14
NSW1,7353.36
NSW1,7352.57
NSW1,7432.76
NSW1,7328.71
NSW1,7274.4
NSW1,7289.11
NSW1,7246.3
NSW1,7295.11
NSW1,7227.61
NSW1,7244.53
NSW1,7161.99
NSW1,7021.85
NSW1,7070.64
NSW1,6977.88
NSW1,6910.57
NSW1,6980.55
NSW1,6959.39
NSW1,6876.64
NSW1,6904.32
NSW1,6855.27
NSW1,6755.66
NSW1,6850.76
NSW1,6807.52
NSW1,6744.06
NSW1,6714.45
NSW1,6749.47
NSW1,6721.84
NSW1,6723.22
NSW1,6686.02
NSW1,6646.67
NSW1,6535.06
NSW1,6553.68
NSW1,6609.67
NSW1,6583.45
NSW1,6525.39
NSW1,6471.48
NSW1,6436.06
NSW1,6434.82
NSW1,6460.33
NSW1,6453.43
NSW1,6443.69
NSW1,6479.11
NSW1,6441.06
NSW1,6445.28
NSW1,6408.5
NSW1,6391.81
NSW1,6421.28
NSW1,6421.26
NSW1,6453.55
NSW1,6469.77
NSW1,6486.58
NSW1,6520.35
NSW1,6482.35
NSW1,6465.42
NSW1,6504.45
NSW1,6502.91
NSW1,6547.58
NSW1,6552.3
NSW1,6612.75
NSW1,6647.77
NSW1,6701.78
NSW1,6714.0
NSW1,6730.77
NSW1,6756.92
NSW1,6804.44
NSW1,6792.08
NSW1,6858.91
NSW1,6862.32
NSW1,6926.54
NSW1,7051.77
NSW1,7166.53
NSW1,7249.93
NSW1,7320.59
NSW1,7381.59
NSW1,7438.62
NSW1,7498.37
NSW1,7530.29
NSW1,7599.07
NSW1,7596.21
NSW1,7636.4
NSW1,7703.92
NSW1,7764.52
NSW1,7858.15
NSW1,7866.81
NSW1,7899.96
NSW1,7883.66
NSW1,7927.85
NSW1,7895.38
NSW1,7926.97
NSW1,7919.02
NSW1,7894.16
NSW1,7889.67
NSW1,7921.46
NSW1,7866.65
NSW1,7819.8
NSW1,7713.81
NSW1,7687.66
NSW1,7656.07
NSW1,7641.7
NSW1,7617.37
NSW1,7483.9
NSW1,7512.72
NSW1,7430.43
NSW1,7383.58
NSW1,7320.54
NSW1,7274.6
NSW1,7211.7
NSW1,7152.65
NSW1,7080.83
NSW1,6996.36
NSW1,6977.05
NSW1,6908.39
NSW1,6818.01
NSW1,6742.2
NSW1,6683.31
NSW1,6627.93
NSW1,6506.48
NSW1,6543.4
NSW1,6537.83
NSW1,6456.84
NSW1,6443.47
NSW1,6398.06
NSW1,6360.88
NSW1,6466.59
NSW1,6481.87
NSW1,6508.03
NSW1,6431.35
NSW1,6344.07
NSW1,6283.65
NSW1,6266.16
NSW1,6215.8
NSW1,6124.0
NSW1,6103.29
NSW1,6056.54
NSW1,5980.08
NSW1,5997.66
NSW1,5896.48
NSW1,5887.48
NSW1,5821.51
NSW1,5840.34
NSW1,5786.59
NSW1,5802.91
NSW1,5726.46
NSW1,5711.52
NSW1,5725.39
NSW1,5695.05
NSW1,5682.14
NSW1,5676.14
NSW1,5721.21
NSW1,5724.07
NSW1,5691.47
NSW1,5743.07
NSW1,5759.86
NSW1,5753.35
NSW1,5786.83
NSW1,5887.01
NSW1,5895.82
NSW1,5945.19
NSW1,5999.63
NSW1,6023.53
NSW1,6029.37
NSW1,5996.46
NSW1,6093.04
NSW1,6091.33
NSW1,6225.91
NSW1,6282.24
NSW1,6305.29
NSW1,6447.73
NSW1,6498.62
NSW1,6552.78
NSW1,6664.72
NSW1,6710.02
NSW1,6781.91
NSW1,6814.36
NSW1,6853.88
NSW1,6839.5
NSW1,7006.56
NSW1,7086.11
NSW1,7135.0
NSW1,7135.37
NSW1,7276.05
NSW1,7366.1
NSW1,7492.11
NSW1,7620.56
NSW1,7768.37
NSW1,7845.21
NSW1,7918.49
NSW1,8069.27
NSW1,8230.28
NSW1,8308.57
NSW1,8303.95
NSW1,8469.74
NSW1,8593.1
NSW1,8670.16
NSW1,8811.55
NSW1,8910.91
NSW1,9054.74
NSW1,9257.17
NSW1,9430.47
NSW1,9499.32
NSW1,9567.46
NSW1,9740.06
NSW1,9818.54
NSW1,9914.86
NSW1,9940.92
NSW1,10031.91
NSW1,10125.45
NSW1,10220.48
NSW1,10364.35
NSW1,10515.1
NSW1,10479.75
NSW1,10658.21
NSW1,10610.1
NSW1,10590.36
NSW1,10629.94
NSW1,10613.32
NSW1,10776.89
NSW1,10727.68
NSW1,10814.75
NSW1,10801.3
NSW1,10881.43
NSW1,10896.93
NSW1,10856.43
NSW1,10867.93
NSW1,10798.93
NSW1,10647.93
NSW1,10671.14
NSW1,10680.2
NSW1,10630.42
NSW1,10579.1
NSW1,10573.22
NSW1,10481.29
NSW1,10430.06
NSW1,10395.79
NSW1,10381.42
NSW1,10306.27
NSW1,10288.25
NSW1,10241.66
NSW1,10201.75
NSW1,10129.04
NSW1,10190.7
NSW1,10084.24
NSW1,10056.74
NSW1,10007.22
NSW1,9935.47
NSW1,9864.65
NSW1,9836.14
NSW1,9759.32
NSW1,9754.3
NSW1,9644.13
NSW1,9567.65
NSW1,9463.77
NSW1,9484.53
NSW1,9339.72
